"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
3,5,"NRG1","ITGA6_ITGB4",0.00832852543487346,0,"NRG1_INTEGRIN_A6B4_COMPLEX","NRG1 - (ITGA6+ITGB4)","NRG","Secreted Signaling","PMID: 20682778"
3,5,"NTF4","NGFR",0.000398689258309965,0,"NTF5_NGFR","NTF4 - NGFR","NT","Secreted Signaling","uniprot"
3,5,"PPIA","BSG",0.0538438318822401,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
3,5,"PROC","PROCR",6.49019623807712e-05,0,"PROC_PROCR","PROC - PROCR","PROC","Secreted Signaling","uniprot;STRING"
3,5,"SLIT2","ROBO1",0.00293931612852032,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
3,5,"TUB","MERTK",3.89426650325321e-05,0,"TUB_MERTK","TUB - MERTK","TULP","Secreted Signaling","PMID: 20978475"
3,5,"PLAU","PLAUR",0.00815526473254896,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
3,5,"COL1A1","ITGA1_ITGB1",0.0417148593997145,0.01,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL1A2","ITGA1_ITGB1",0.0366634505028783,0.01,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A1","ITGA1_ITGB1",0.0205886017058468,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A2","ITGA1_ITGB1",0.0222954364633763,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A3","ITGA1_ITGB1",0.000220044981356985,0,"COL4A3_ITGA1_ITGB1","COL4A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A4","ITGA1_ITGB1",0.00185243673192088,0,"COL4A4_ITGA1_ITGB1","COL4A4 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A1","ITGA1_ITGB1",0.0285770591806678,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A2","ITGA1_ITGB1",0.0274340177894527,0.01,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A3","ITGA1_ITGB1",0.0264519705028015,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A5","ITGA1_ITGB1",0.00249516551749146,0,"COL6A5_ITGA1_ITGB1","COL6A5 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A6","ITGA1_ITGB1",0.000934208105552732,0,"COL6A6_ITGA1_ITGB1","COL6A6 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL9A2","ITGA1_ITGB1",0.000275033963799412,0,"COL9A2_ITGA1_ITGB1","COL9A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL1A1","ITGA2_ITGB1",0.082563514808419,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL1A2","ITGA2_ITGB1",0.0731326967689439,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A1","ITGA2_ITGB1",0.0421155447398144,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A2","ITGA2_ITGB1",0.0454838336133966,0,"COL4A2_ITGA2_ITGB1","COL4A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A3","ITGA2_ITGB1",0.000465150570339427,0,"COL4A3_ITGA2_ITGB1","COL4A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A4","ITGA2_ITGB1",0.00390539244555568,0,"COL4A4_ITGA2_ITGB1","COL4A4 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A5","ITGA2_ITGB1",0.00162524602462556,0.01,"COL4A5_ITGA2_ITGB1","COL4A5 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A1","ITGA2_ITGB1",0.0577249190516161,0,"COL6A1_ITGA2_ITGB1","COL6A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A2","ITGA2_ITGB1",0.0555154231868377,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A3","ITGA2_ITGB1",0.0536107871728714,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A5","ITGA2_ITGB1",0.00525490009762631,0,"COL6A5_ITGA2_ITGB1","COL6A5 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A6","ITGA2_ITGB1",0.00197250221019869,0,"COL6A6_ITGA2_ITGB1","COL6A6 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL9A2","ITGA2_ITGB1",0.000581338739584345,0,"COL9A2_ITGA2_ITGB1","COL9A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"FN1","ITGA3_ITGB1",0.0487164082689208,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
3,5,"FN1","ITGA4_ITGB1",0.0230227891347539,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
3,5,"FN1","ITGA5_ITGB1",0.0251389184470148,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA2","ITGA1_ITGB1",0.00646160746503443,0,"LAMA2_ITGA1_ITGB1","LAMA2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA4","ITGA1_ITGB1",0.0096816947535427,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB1","ITGA1_ITGB1",0.0074989419015793,0,"LAMB1_ITGA1_ITGB1","LAMB1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB2","ITGA1_ITGB1",0.0102204501199197,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC1","ITGA1_ITGB1",0.00938225551707165,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC3","ITGA1_ITGB1",0.000989081545501029,0.01,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA2","ITGA2_ITGB1",0.0135207549699782,0,"LAMA2_ITGA2_ITGB1","LAMA2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA3","ITGA2_ITGB1",0.00301213969492454,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA4","ITGA2_ITGB1",0.0201533862891068,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA5","ITGA2_ITGB1",0.0101502933410561,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB1","ITGA2_ITGB1",0.015664979196419,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB2","ITGA2_ITGB1",0.0212563684742501,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB3","ITGA2_ITGB1",0.00534137999585905,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC1","ITGA2_ITGB1",0.0195395208239424,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC2","ITGA2_ITGB1",0.00174103762492034,0,"LAMC2_ITGA2_ITGB1","LAMC2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC3","ITGA2_ITGB1",0.00208817523567798,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA2","ITGA3_ITGB1",0.018670300070527,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA3","ITGA3_ITGB1",0.00418449359177141,0.02,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA4","ITGA3_ITGB1",0.0277239074567691,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA5","ITGA3_ITGB1",0.0140432210649625,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB1","ITGA3_ITGB1",0.021604689846445,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB2","ITGA3_ITGB1",0.0292228589321091,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB3","ITGA3_ITGB1",0.00741036762316014,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC1","ITGA3_ITGB1",0.0268888488688095,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC2","ITGA3_ITGB1",0.00242043613101343,0,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC3","ITGA3_ITGB1",0.00290245591621868,0,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"THBS1","ITGA3_ITGB1",0.0335485417664614,0,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
3,5,"THBS2","ITGA3_ITGB1",0.0399503682768521,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
3,5,"THBS3","ITGA3_ITGB1",0.0101462846314633,0,"THBS3_ITGA3_ITGB1","THBS3 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
3,5,"THBS4","ITGA3_ITGB1",0.00129304838188964,0,"THBS4_ITGA3_ITGB1","THBS4 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
3,5,"COMP","ITGA3_ITGB1",0.0675124439226215,0,"COMP_ITGA3_ITGB1","COMP - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
3,5,"COL1A1","ITGA3_ITGB1",0.109678914293774,0,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL1A2","ITGA3_ITGB1",0.0976574551985349,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A1","ITGA3_ITGB1",0.0572201974554002,0,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A2","ITGA3_ITGB1",0.0616796343404642,0,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A3","ITGA3_ITGB1",0.000647139830874019,0,"COL4A3_ITGA3_ITGB1","COL4A3 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A4","ITGA3_ITGB1",0.00542262257048264,0,"COL4A4_ITGA3_ITGB1","COL4A4 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A1","ITGA3_ITGB1",0.0777451030869729,0,"COL6A1_ITGA3_ITGB1","COL6A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A2","ITGA3_ITGB1",0.0748615554590108,0,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A3","ITGA3_ITGB1",0.0723701550255059,0,"COL6A3_ITGA3_ITGB1","COL6A3 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A5","ITGA3_ITGB1",0.00729075188201219,0,"COL6A5_ITGA3_ITGB1","COL6A5 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A6","ITGA3_ITGB1",0.00274185891744363,0,"COL6A6_ITGA3_ITGB1","COL6A6 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL9A2","ITGA3_ITGB1",0.000808732263749459,0,"COL9A2_ITGA3_ITGB1","COL9A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA2","ITGA6_ITGB1",0.0244535649790791,0,"LAMA2_ITGA6_ITGB1","LAMA2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA4","ITGA6_ITGB1",0.0361581714121975,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA5","ITGA6_ITGB1",0.0184331870828695,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB1","ITGA6_ITGB1",0.0282580420501481,0,"LAMB1_ITGA6_ITGB1","LAMB1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB2","ITGA6_ITGB1",0.0380864961231101,0,"LAMB2_ITGA6_ITGB1","LAMB2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB3","ITGA6_ITGB1",0.00975727495449026,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC1","ITGA6_ITGB1",0.0350827404855663,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC2","ITGA6_ITGB1",0.00319451295554241,0.01,"LAMC2_ITGA6_ITGB1","LAMC2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC3","ITGA6_ITGB1",0.0038298151004525,0,"LAMC3_ITGA6_ITGB1","LAMC3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA2","ITGA7_ITGB1",0.00519059400379593,0,"LAMA2_ITGA7_ITGB1","LAMA2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA4","ITGA7_ITGB1",0.00778460749747788,0,"LAMA4_ITGA7_ITGB1","LAMA4 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB1","ITGA7_ITGB1",0.00602570884555745,0.04,"LAMB1_ITGA7_ITGB1","LAMB1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB2","ITGA7_ITGB1",0.00821909119164401,0,"LAMB2_ITGA7_ITGB1","LAMB2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC1","ITGA7_ITGB1",0.00754318146184709,0,"LAMC1_ITGA7_ITGB1","LAMC1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A1","ITGA9_ITGB1",0.0146886753658041,0.03,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A2","ITGA9_ITGB1",0.0159182092050891,0.03,"COL4A2_ITGA9_ITGB1","COL4A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A3","ITGA9_ITGB1",0.000155610055627475,0.01,"COL4A3_ITGA9_ITGB1","COL4A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A4","ITGA9_ITGB1",0.00131091715337809,0,"COL4A4_ITGA9_ITGB1","COL4A4 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A5","ITGA9_ITGB1",0.00176624780401302,0,"COL6A5_ITGA9_ITGB1","COL6A5 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A6","ITGA9_ITGB1",0.000660850959191036,0,"COL6A6_ITGA9_ITGB1","COL6A6 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL9A2","ITGA9_ITGB1",0.000194501435710466,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA2","ITGA9_ITGB1",0.00458180586142613,0.01,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA4","ITGA9_ITGB1",0.00687467714735876,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB2","ITGA9_ITGB1",0.00725892347290933,0.01,"LAMB2_ITGA9_ITGB1","LAMB2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC1","ITGA9_ITGB1",0.00666119121134242,0.02,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"FN1","ITGAV_ITGB1",0.0478819791636587,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
3,5,"FN1","ITGA4_ITGB7",0.00977303926397472,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
3,5,"FN1","ITGAV_ITGB3",0.0111118424855656,0,"FN1_ITGAV_ITGB3","FN1 - (ITGAV+ITGB3)","FN1","ECM-Receptor","KEGG: hsa04512"
3,5,"VWF","ITGAV_ITGB3",0.00680608484962793,0,"VWF_ITGAV_ITGB3","VWF - (ITGAV+ITGB3)","VWF","ECM-Receptor","KEGG: hsa04512"
3,5,"TNC","ITGAV_ITGB3",0.0119007851302105,0.03,"TNC_ITGAV_ITGB3","TNC - (ITGAV+ITGB3)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
3,5,"TNXB","ITGAV_ITGB3",0.00676589292748895,0.01,"TNXB_ITGAV_ITGB3","TNXB - (ITGAV+ITGB3)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
3,5,"THBS1","ITGAV_ITGB3",0.00751274384383919,0,"THBS1_ITGAV_ITGB3","THBS1 - (ITGAV+ITGB3)","THBS","ECM-Receptor","KEGG: hsa04512"
3,5,"THBS3","ITGAV_ITGB3",0.00220999724226115,0.04,"THBS3_ITGAV_ITGB3","THBS3 - (ITGAV+ITGB3)","THBS","ECM-Receptor","KEGG: hsa04512"
3,5,"COMP","ITGAV_ITGB3",0.0157615505804352,0,"COMP_ITGAV_ITGB3","COMP - (ITGAV+ITGB3)","THBS","ECM-Receptor","KEGG: hsa04512"
3,5,"TNC","ITGAV_ITGB6",0.0389538430198694,0,"TNC_ITGAV_ITGB6","TNC - (ITGAV+ITGB6)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
3,5,"TNXB","ITGAV_ITGB6",0.022540277194928,0,"TNXB_ITGAV_ITGB6","TNXB - (ITGAV+ITGB6)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
3,5,"FN1","ITGAV_ITGB6",0.0364694192216518,0,"FN1_ITGAV_ITGB6","FN1 - (ITGAV+ITGB6)","FN1","ECM-Receptor","KEGG: hsa04512"
3,5,"FN1","ITGAV_ITGB8",0.0362671974147411,0,"FN1_ITGAV_ITGB8","FN1 - (ITGAV+ITGB8)","FN1","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA2","ITGAV_ITGB8",0.013732083248429,0,"LAMA2_ITGAV_ITGB8","LAMA2 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA3","ITGAV_ITGB8",0.00305997374388585,0,"LAMA3_ITGAV_ITGB8","LAMA3 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA4","ITGAV_ITGB8",0.0204651968959111,0,"LAMA4_ITGAV_ITGB8","LAMA4 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMA5","ITGAV_ITGB8",0.0103097569746027,0,"LAMA5_ITGAV_ITGB8","LAMA5 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB1","ITGAV_ITGB8",0.0159090210579958,0,"LAMB1_ITGAV_ITGB8","LAMB1 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB2","ITGAV_ITGB8",0.021584685713774,0,"LAMB2_ITGAV_ITGB8","LAMB2 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMB3","ITGAV_ITGB8",0.00542590672882538,0,"LAMB3_ITGAV_ITGB8","LAMB3 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC1","ITGAV_ITGB8",0.0198421195563218,0,"LAMC1_ITGAV_ITGB8","LAMC1 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC2","ITGAV_ITGB8",0.00176873880586273,0,"LAMC2_ITGAV_ITGB8","LAMC2 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"LAMC3","ITGAV_ITGB8",0.00212138234472133,0,"LAMC3_ITGAV_ITGB8","LAMC3 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
3,5,"COL1A1","ITGAV_ITGB8",0.0837183422734682,0,"COL1A1_ITGAV_ITGB8","COL1A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL1A2","ITGAV_ITGB8",0.0741720016184475,0,"COL1A2_ITGAV_ITGB8","COL1A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A1","ITGAV_ITGB8",0.0427451257363952,0,"COL4A1_ITGAV_ITGB8","COL4A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A2","ITGAV_ITGB8",0.0461601208493935,0,"COL4A2_ITGAV_ITGB8","COL4A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A3","ITGAV_ITGB8",0.000472565607988056,0,"COL4A3_ITGAV_ITGB8","COL4A3 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A4","ITGAV_ITGB8",0.00396732854716567,0,"COL4A4_ITGAV_ITGB8","COL4A4 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL4A5","ITGAV_ITGB8",0.00165110936405145,0.01,"COL4A5_ITGAV_ITGB8","COL4A5 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A1","ITGAV_ITGB8",0.0585664056668994,0,"COL6A1_ITGAV_ITGB8","COL6A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A2","ITGAV_ITGB8",0.0563276181898248,0,"COL6A2_ITGAV_ITGB8","COL6A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A3","ITGAV_ITGB8",0.0543975459999206,0,"COL6A3_ITGAV_ITGB8","COL6A3 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A5","ITGAV_ITGB8",0.00533806913055107,0,"COL6A5_ITGAV_ITGB8","COL6A5 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL6A6","ITGAV_ITGB8",0.00200387527496898,0,"COL6A6_ITGAV_ITGB8","COL6A6 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
3,5,"COL9A2","ITGAV_ITGB8",0.000590604340206933,0,"COL9A2_ITGAV_ITGB8","COL9A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
