"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
5,3,"COL4A6","ITGA2_ITGB1",0.00211932866700233,0,"COL4A6_ITGA2_ITGB1","COL4A6 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"FN1","ITGA4_ITGB1",0.0152120854231355,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA3","ITGA1_ITGB1",0.0114248691692629,0,"LAMA3_ITGA1_ITGB1","LAMA3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA5","ITGA1_ITGB1",0.0193723622726584,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB1","ITGA1_ITGB1",0.0101184655276995,0,"LAMB1_ITGA1_ITGB1","LAMB1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB3","ITGA1_ITGB1",0.0189498464697278,0,"LAMB3_ITGA1_ITGB1","LAMB3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC1","ITGA1_ITGB1",0.00928953012413486,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC2","ITGA1_ITGB1",0.00976901563009828,0,"LAMC2_ITGA1_ITGB1","LAMC2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA3","ITGA2_ITGB1",0.00736365722332864,0,"LAMA3_ITGA2_ITGB1","LAMA3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA5","ITGA2_ITGB1",0.0125390613646063,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB1","ITGA2_ITGB1",0.00651711301702589,0.01,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB3","ITGA2_ITGB1",0.0122628133532818,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC2","ITGA2_ITGB1",0.00629087021568854,0,"LAMC2_ITGA2_ITGB1","LAMC2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA3","ITGA3_ITGB1",0.0124354183125835,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA5","ITGA3_ITGB1",0.0210637202843507,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB1","ITGA3_ITGB1",0.0110153660186516,0.02,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB3","ITGA3_ITGB1",0.0206054668454842,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC2","ITGA3_ITGB1",0.0106354329638511,0,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"THBS2","ITGA3_ITGB1",0.0309926772180873,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
5,3,"COL1A1","ITGA3_ITGB1",0.063537332745149,0.02,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A1","ITGA3_ITGB1",0.0276646261687552,0,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A2","ITGA3_ITGB1",0.0301367721965145,0,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A5","ITGA3_ITGB1",0.00746780223730375,0,"COL4A5_ITGA3_ITGB1","COL4A5 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A6","ITGA3_ITGB1",0.00359836303064849,0,"COL4A6_ITGA3_ITGB1","COL4A6 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL6A1","ITGA3_ITGB1",0.039929038983777,0.03,"COL6A1_ITGA3_ITGB1","COL6A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA3","ITGA6_ITGB1",0.0187280929899085,0,"LAMA3_ITGA6_ITGB1","LAMA3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA5","ITGA6_ITGB1",0.0315163079412157,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB1","ITGA6_ITGB1",0.0166073411715603,0.01,"LAMB1_ITGA6_ITGB1","LAMB1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB3","ITGA6_ITGB1",0.0308413022795749,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC2","ITGA6_ITGB1",0.0160391612141926,0,"LAMC2_ITGA6_ITGB1","LAMC2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA3","ITGA7_ITGB1",0.0113275363666377,0,"LAMA3_ITGA7_ITGB1","LAMA3 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA5","ITGA7_ITGB1",0.01920926826224,0,"LAMA5_ITGA7_ITGB1","LAMA5 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB1","ITGA7_ITGB1",0.0100320953713415,0,"LAMB1_ITGA7_ITGB1","LAMB1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB3","ITGA7_ITGB1",0.0187902083426083,0,"LAMB3_ITGA7_ITGB1","LAMB3 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC1","ITGA7_ITGB1",0.00921013833239735,0,"LAMC1_ITGA7_ITGB1","LAMC1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC2","ITGA7_ITGB1",0.00968558518753354,0,"LAMC2_ITGA7_ITGB1","LAMC2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"TNC","ITGA9_ITGB1",0.0296395017362013,0,"TNC_ITGA9_ITGB1","TNC - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL1A1","ITGA9_ITGB1",0.061959000317223,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL1A2","ITGA9_ITGB1",0.0514179798451624,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A1","ITGA9_ITGB1",0.0269384432013886,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A2","ITGA9_ITGB1",0.0293486178958358,0,"COL4A2_ITGA9_ITGB1","COL4A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A5","ITGA9_ITGB1",0.00726586746742258,0,"COL4A5_ITGA9_ITGB1","COL4A5 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A6","ITGA9_ITGB1",0.00350051576337832,0,"COL4A6_ITGA9_ITGB1","COL4A6 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL6A1","ITGA9_ITGB1",0.0389001304561341,0,"COL6A1_ITGA9_ITGB1","COL6A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL6A2","ITGA9_ITGB1",0.0348762167465233,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL6A3","ITGA9_ITGB1",0.0277106708051685,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA3","ITGA9_ITGB1",0.012101574139287,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA5","ITGA9_ITGB1",0.0205053580303396,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB1","ITGA9_ITGB1",0.0107190324021767,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB3","ITGA9_ITGB1",0.0200588820780209,0,"LAMB3_ITGA9_ITGB1","LAMB3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC1","ITGA9_ITGB1",0.00984161999456569,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC2","ITGA9_ITGB1",0.0103491620352959,0,"LAMC2_ITGA9_ITGB1","LAMC2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"COL1A1","ITGA10_ITGB1",0.00866989737716284,0,"COL1A1_ITGA10_ITGB1","COL1A1 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL1A2","ITGA10_ITGB1",0.00709081519515275,0,"COL1A2_ITGA10_ITGB1","COL1A2 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A1","ITGA10_ITGB1",0.00359420971297513,0,"COL4A1_ITGA10_ITGB1","COL4A1 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A2","ITGA10_ITGB1",0.00392835377213333,0,"COL4A2_ITGA10_ITGB1","COL4A2 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A5","ITGA10_ITGB1",0.000944757025969241,0,"COL4A5_ITGA10_ITGB1","COL4A5 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A6","ITGA10_ITGB1",0.000452953763428213,0,"COL4A6_ITGA10_ITGB1","COL4A6 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL6A1","ITGA10_ITGB1",0.00527393603450957,0,"COL6A1_ITGA10_ITGB1","COL6A1 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL6A2","ITGA10_ITGB1",0.00470285698549877,0,"COL6A2_ITGA10_ITGB1","COL6A2 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL6A3","ITGA10_ITGB1",0.00370103745447803,0,"COL6A3_ITGA10_ITGB1","COL6A3 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL6A5","ITGA10_ITGB1",5.66522591343822e-05,0,"COL6A5_ITGA10_ITGB1","COL6A5 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A5","ITGA11_ITGB1",0.00188689097634273,0,"COL4A5_ITGA11_ITGB1","COL4A5 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A6","ITGA11_ITGB1",0.00090530414499536,0,"COL4A6_ITGA11_ITGB1","COL4A6 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"FN1","ITGA4_ITGB7",0.00890178330615727,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
5,3,"TNC","ITGAV_ITGB3",0.0201264722450623,0,"TNC_ITGAV_ITGB3","TNC - (ITGAV+ITGB3)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
5,3,"THBS2","ITGAV_ITGB3",0.0205011560828333,0,"THBS2_ITGAV_ITGB3","THBS2 - (ITGAV+ITGB3)","THBS","ECM-Receptor","KEGG: hsa04512"
5,3,"COMP","ITGAV_ITGB3",0.0133239037260801,0.03,"COMP_ITGAV_ITGB3","COMP - (ITGAV+ITGB3)","THBS","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA3","ITGAV_ITGB8",0.00634108205535969,0,"LAMA3_ITGAV_ITGB8","LAMA3 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA5","ITGAV_ITGB8",0.0108093453526755,0,"LAMA5_ITGAV_ITGB8","LAMA5 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB3","ITGAV_ITGB8",0.0105706008423695,0,"LAMB3_ITGAV_ITGB8","LAMB3 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC2","ITGAV_ITGB8",0.00541607040323636,0,"LAMC2_ITGAV_ITGB8","LAMC2 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A5","ITGAV_ITGB8",0.00379414487934662,0,"COL4A5_ITGAV_ITGB8","COL4A5 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A6","ITGAV_ITGB8",0.00182304708526059,0,"COL4A6_ITGAV_ITGB8","COL4A6 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA3","ITGA6_ITGB4",0.0184888742606468,0,"LAMA3_ITGA6_ITGB4","LAMA3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA5","ITGA6_ITGB4",0.03112143427455,0,"LAMA5_ITGA6_ITGB4","LAMA5 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB3","ITGA6_ITGB4",0.0304544884659821,0,"LAMB3_ITGA6_ITGB4","LAMB3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC2","ITGA6_ITGB4",0.0158334660178699,0,"LAMC2_ITGA6_ITGB4","LAMC2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A5","CD44",0.0284560317400739,0,"COL4A5_CD44","COL4A5 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A6","CD44",0.0139370473438646,0,"COL4A6_CD44","COL4A6 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA3","CD44",0.0464208700270536,0,"LAMA3_CD44","LAMA3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA5","CD44",0.0759456779197807,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB3","CD44",0.0744283805282621,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC2","CD44",0.0399965127776934,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A5","SDC1",0.0108032694304225,0,"COL4A5_SDC1","COL4A5 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A6","SDC1",0.00521897863514926,0,"COL4A6_SDC1","COL4A6 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A5","SDC4",0.00797159195324018,0,"COL4A5_SDC4","COL4A5 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"COL4A6","SDC4",0.0038426066332296,0,"COL4A6_SDC4","COL4A6 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
5,3,"THBS2","CD47",0.06366319214575,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
5,3,"AGRN","DAG1",0.014878228299784,0,"AGRN_DAG1","AGRN - DAG1","AGRN","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA3","DAG1",0.00720732752469982,0,"LAMA3_DAG1","LAMA3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMA5","DAG1",0.012274864604859,0,"LAMA5_DAG1","LAMA5 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMB3","DAG1",0.0120043323667842,0,"LAMB3_DAG1","LAMB3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"LAMC2","DAG1",0.00615710707726234,0,"LAMC2_DAG1","LAMC2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
5,3,"ADO-NT5E_SLC29A1","ADORA2A",0.0013185125148821,0,"Adenosine-ADO-NT5E_SLC29A1_ADORA2A","ADO-(NT5E+SLC29A1) - ADORA2A","Adenosine","Non-protein Signaling","PMID:32514148"
5,3,"ADO-NT5E_SLC29A3","ADORA2A",0.00065989639584995,0,"Adenosine-ADO-NT5E_SLC29A3_ADORA2A","ADO-(NT5E+SLC29A3) - ADORA2A","Adenosine","Non-protein Signaling","PMID:32514148"
5,3,"ADO-NT5E_SLC29A4","ADORA2A",0.000233455148042996,0,"Adenosine-ADO-NT5E_SLC29A4_ADORA2A","ADO-(NT5E+SLC29A4) - ADORA2A","Adenosine","Non-protein Signaling","PMID:32514148"
5,3,"ADO-NT5E_SLC29A3","ADORA2B",0.000136635512371595,0.04,"Adenosine-ADO-NT5E_SLC29A3_ADORA2B","ADO-(NT5E+SLC29A3) - ADORA2B","Adenosine","Non-protein Signaling","PMID:32514148"
5,3,"LTC4-LTC4S","CYSLTR1",0.000304077794112419,0,"LTC4-LTC4S_CYSLTR1","LTC4-LTC4S - CYSLTR1","CysLTs","Non-protein Signaling","PMID:33753496"
5,3,"LTC4-LTC4S","CYSLTR2",0.000430696579945618,0,"LTC4-LTC4S_CYSLTR2","LTC4-LTC4S - CYSLTR2","CysLTs","Non-protein Signaling","PMID:33753496"
5,3,"LXA4-ALOX5","FPR2",0.000329405328038016,0,"LipoxinA4-ALOX5_FPR-RS7","LXA4-ALOX5 - FPR2","LXA4","Non-protein Signaling","PMID: 33082511"
5,3,"Glu-SLC1A3_GLS","GRIA3",0.000506478857583859,0,"Glutamate-Glu-SLC1A3_GLS_GRIA3","Glu-(SLC1A3+GLS) - GRIA3","Glutamate","Non-protein Signaling","PMID: 24155668;PMID: 14612154"
5,3,"Glu-SLC1A3_GLS","GRIK2",0.000289508957823562,0,"Glutamate-Glu-SLC1A3_GLS_GRIK2","Glu-(SLC1A3+GLS) - GRIK2","Glutamate","Non-protein Signaling","PMID: 24155668;PMID: 14612154"
5,3,"PGD2-PTGDS","PTGDR",0.00929578908156821,0,"PGD2-PTGDS_PTGDR","PGD2-PTGDS - PTGDR","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
5,3,"PGE2-PTGES","PTGER2",0.00030132868324306,0,"PGE2-PTGES_PTGER2","PGE2-PTGES - PTGER2","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
5,3,"PGE2-PTGES2","PTGER2",0.00280346473680579,0,"PGE2-PTGES2_PTGER2","PGE2-PTGES2 - PTGER2","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
5,3,"PGE2-PTGES","PTGER4",0.00139668683980443,0.01,"PGE2-PTGES_PTGER4","PGE2-PTGES - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
5,3,"PGE2-PTGES2","PTGER4",0.0128226350533459,0,"PGE2-PTGES2_PTGER4","PGE2-PTGES2 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
5,3,"PGD2-AKR1C3","PTGFR",0.00435520746842564,0,"PGF2a-AKR1C3_PTGFR","PGF2a-AKR1C3 - PTGFR","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
5,3,"PGF2a-CBR1","PTGFR",0.00922168483545156,0,"PGF2a-CBR1_PTGFR","PGF2a-CBR1 - PTGFR","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
5,3,"PGF2a-PRXL2B","PTGFR",0.00185848914587826,0,"PGF2a-PRXL2B_PTGFR","PGF2a-PRXL2B - PTGFR","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
5,3,"2AG-DAGLB","CNR1",0.000158627359696566,0,"2arachidonoylglycerol-2AG-DAGLB_CNR1","2AG-DAGLB - CNR1","2-AG","Non-protein Signaling","PMID: 15115777"
5,3,"2AG-DAGLB","GPR55",0.000222057571272479,0,"2arachidonoylglycerol-2AG-DAGLB_GPR55","2AG-DAGLB - GPR55","2-AG","Non-protein Signaling","PMID: 20298715"
5,3,"RA-ALDH1A3","RARA_CRABP2",0.0017696734971587,0,"RetinoicAcid-RA-ALDH1A3_RARA_CRABP2","RA-ALDH1A1 - (RARA+CRABP2)","RA","Non-protein Signaling","uniprot;reactome"
5,3,"RA-ALDH1A3","RARA_RXRA_CRABP2",0.00188665437377923,0.01,"RetinoicAcid-RA-ALDH1A3_RARA_RXRA_CRABP2","RA-ALDH1A1 - (RARA+RXRA+CRABP2)","RA","Non-protein Signaling","uniprot;reactome"
5,3,"RA-ALDH1A3","RARG_CRABP2",0.00111039449049097,0.01,"RetinoicAcid-RA-ALDH1A3_RARG_CRABP2","RA-ALDH1A1 - (RARG+CRABP2)","RA","Non-protein Signaling","uniprot;reactome"
5,3,"RA-ALDH1A3","RXRA_CRABP2",0.0022055917290591,0.01,"RetinoicAcid-RA-ALDH1A3_RXRA_CRABP2","RA-ALDH1A1 - (RXRA+CRABP2)","RA","Non-protein Signaling","uniprot;reactome"
5,3,"RA-ALDH1A3","RXRB_CRABP2",0.00139468790947118,0.01,"RetinoicAcid-RA-ALDH1A3_RXRB_CRABP2","RA-ALDH1A1 - (RXRB+CRABP2)","RA","Non-protein Signaling","uniprot;reactome"
5,3,"Cholesterol-DHCR24","RORC",0.00129708732788409,0,"Cholesterol-Cholesterol-DHCR24_RORC","CHOLESTEROL-DHCR24 - RORC","Cholesterol","Non-protein Signaling","uniprot"
5,3,"Cholesterol-LIPA","RORC",0.000674007041566939,0,"Cholesterol-Cholesterol-LIPA_RORC","CHOLESTEROL-LIPA - RORC","Cholesterol","Non-protein Signaling","uniprot"
5,3,"DHEA-STS","ESR1",8.65331952115999e-05,0,"Dehydroepiandrosterone-DHEA-STS_ESR1","DHEA-STS - ESR1","DHEA","Non-protein Signaling","HMRbase"
5,3,"Desmosterol-DHCR7","NR1H3",0.00116838448433959,0.02,"Desmosterol-Desmosterol-DHCR7_NR1H3","Desmosterol-DHCR7 - NR1H3","Desmosterol","Non-protein Signaling","HMRbase"
5,3,"DHEAS-SULT1E1","PPARA",1.29813842500876e-05,0.03,"DHEAsulfate-DHEAS-SULT1E1_PPARA","DHEAS-SULT1E1 - PPARA","DHEAS","Non-protein Signaling","HMRbase"
5,3,"DHEAS-SULT1E1","PPARG",1.44237296652947e-05,0,"DHEAsulfate-DHEAS-SULT1E1_PPARG","DHEAS-SULT1E1 - PPARG","DHEAS","Non-protein Signaling","HMRbase"
5,3,"DHT-SRD5A1","AR",0.000249500585437386,0,"Dihydrotestosterone-DHT-SRD5A1_AR","DHT-SRD5A1 - AR","DHT","Non-protein Signaling","HMRbase;uniprot"
5,3,"DHT-SRD5A3","AR",0.000116814607683766,0.01,"Dihydrotestosterone-DHT-SRD5A3_AR","DHT-SRD5A3 - AR","DHT","Non-protein Signaling","HMRbase;uniprot"
5,3,"Testosterone-HSD17B12","AR",0.000138442535706295,0,"Testosterone-Testosterone-HSD17B12_AR","TESTOSTERONE-HSD17B12 - AR","Testosterone","Non-protein Signaling","HMRbase;uniprot"
5,3,"APP","CD74",0.156335059526689,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
5,3,"CADM1","CADM1",0.000487182916188524,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895"
5,3,"CD34","SELP",0.00118665794817791,0,"CD34_SELP","CD34 - SELP","CD34","Cell-Cell Contact","PMID: 18606703"
5,3,"ENTPD1","ADORA2A",0.0015025400044508,0,"ENTPD1_ADORA2A","ENTPD1 - ADORA2A","CD39","Cell-Cell Contact","PMID: 21677139"
5,3,"PTPRC","MRC1",0.00159118802331854,0,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006"
5,3,"CD46","JAG1",0.0166871278575541,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
5,3,"CD6","ALCAM",0.00166381455566337,0,"CD6_ALCAM","CD6 - ALCAM","CD6","Cell-Cell Contact","PMID: 23602662"
5,3,"CD80","CD274",0.000387869665196331,0,"CD80_CD274","CD80 - CD274","CD80","Cell-Cell Contact","PMID: 17629517; PMID: 18585785"
5,3,"CD80","CD28",0.000281726659060837,0,"CD80_CD28","CD80 - CD28","CD80","Cell-Cell Contact","PMID: 23954143"
5,3,"CD80","CTLA4",0.000161510808082772,0,"CD80_CTLA4","CD80 - CTLA4","CD80","Cell-Cell Contact","PMID: 23954143"
5,3,"CD86","CD28",0.000703878963261037,0,"CD86_CD28","CD86 - CD28","CD86","Cell-Cell Contact","PMID: 23954143"
5,3,"CD86","CTLA4",0.000403633132554656,0,"CD86_CTLA4","CD86 - CTLA4","CD86","Cell-Cell Contact","PMID: 23954143"
5,3,"CD96","PVR",0.000523189414802965,0,"CD96_PVR","CD96 - PVR","CD96","Cell-Cell Contact","PMID: 15034010"
5,3,"CD99","PILRA",0.00923749803324099,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675"
5,3,"CD99","CD99L2",0.0114041568330295,0,"CD99_CD99L2","CD99 - CD99L2","CD99","Cell-Cell Contact","KEGG: hsa04514"
5,3,"CDH1","ITGA2_ITGB1",0.00927322138203625,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
