FeatureID,FeatureName,Cluster 3 Average,Cluster 3 Log2 Fold Change,Cluster 3 P-Value,Cluster 4 Average,Cluster 4 Log2 Fold Change,Cluster 4 P-Value
ENSG00000041982,TNC,3.3830442123323645,-2.474368012597286,3.904185207710752e-23,18.819381488973068,2.474368012597286,3.904185207710752e-23
ENSG00000101160,CTSZ,0.501980481146439,-2.4367697181802135,2.0738069171620855e-21,2.7317919668893462,2.4367697181802135,2.0738069171620855e-21
ENSG00000011465,DCN,4.286609078395955,-2.026918172673955,1.2225430791757435e-20,17.483468588091814,2.026918172673955,1.2225430791760214e-20
ENSG00000164692,COL1A2,10.70587462517769,-2.319137106144544,1.410726530579391e-20,53.453173303340925,2.319137106144544,1.410726530579391e-20
ENSG00000159403,C1R,1.0830609168977714,-2.1743524297772465,2.4710867672776828e-20,4.900568272310034,2.1743524297772465,2.4710867672776828e-20
ENSG00000163359,COL6A3,2.573790830605378,-2.3812746462682144,8.771763217168568e-20,13.425758081175688,2.3812746462682144,8.771763217168568e-20
ENSG00000142173,COL6A2,3.6112171583080186,-2.194701075169049,1.2411860658304744e-19,16.54733012138949,2.194701075169049,1.2411860658305803e-19
ENSG00000142156,COL6A1,4.1588322286495885,-2.229156957471383,1.2969397026498265e-19,19.515655295168035,2.229156957471383,1.2969397026498265e-19
ENSG00000240065,PSMB9,0.5232766227708334,-2.2057175144395456,1.6632846002605321e-19,2.4252982340188343,2.2057175144395456,1.6632846002605321e-19
ENSG00000090382,LYZ,0.7058149795513566,-3.0705156142783707,1.8933432104916802e-19,5.95330761564788,3.0705156142783707,1.8933432104916802e-19
ENSG00000168542,COL3A1,10.438151701899589,-2.3329172168840233,2.741585147016761e-19,52.61697844518333,2.3329172168840233,2.7415851470168e-19
ENSG00000182326,C1S,0.5536996822342539,-2.5352237548803718,4.833201892514281e-19,3.2248471023766916,2.5352237548803718,4.833201892514281e-19
ENSG00000108821,COL1A1,25.208547071390264,-2.0430099667893833,7.487639169982068e-19,103.92469561843068,2.0430099667893833,7.487639169982494e-19
ENSG00000100097,LGALS1,1.4237991828880816,-2.19670583954865,7.979563484755084e-19,6.5396434524436415,2.19670583954865,7.979563484756897e-19
ENSG00000167779,IGFBP6,8.244649114586968,-1.8637530152668687,1.1785079788986043e-18,30.023060006837547,1.8637530152668687,1.1785079788985373e-18
ENSG00000159189,C1QC,0.4533035860049661,-2.499804547415052,1.6356659987748604e-18,2.57854510045409,2.499804547415052,1.6356659987748604e-18
ENSG00000139329,LUM,0.8153379936196706,-2.2037666180245914,7.372041921252734e-18,3.7678740421364028,2.2037666180245914,7.372041921252734e-18
ENSG00000173369,C1QB,0.3985420789708091,-2.5124413730929778,8.47337817917229e-18,2.2887086356743667,2.5124413730929778,8.47337817917229e-18
ENSG00000213145,CRIP1,3.799840126981226,-1.8254954918693078,8.933700401131887e-18,13.479061339066213,1.8254954918693078,8.933700401131887e-18
ENSG00000198467,TPM2,0.33161134815128396,-2.2858489632272443,1.6145126688677455e-17,1.6290808192791344,2.2858489632272443,1.6145126688677455e-17
ENSG00000171992,SYNPO,0.4076689968098353,-2.095414292335717,1.7057430061451803e-17,1.7523446031509708,2.095414292335717,1.7057430061450832e-17
ENSG00000113140,SPARC,7.085530549030645,-1.9192295660970329,2.139456693553214e-17,26.814870172551643,1.9192295660970329,2.1394566935531533e-17
ENSG00000104518,GSDMD,0.6966880617123304,-1.9107895298694233,2.290053453020479e-17,2.6285169047264563,1.9107895298694233,2.290053453020479e-17
ENSG00000271503,CCL5,0.389415161131783,-2.6643079151153164,2.9916249849547645e-17,2.4852643991456733,2.6643079151153164,2.9916249849547645e-17
ENSG00000186340,THBS2,2.175248751634569,-1.8254198114915487,3.155195714587931e-17,7.7189780332714815,1.8254198114915487,3.155195714587931e-17
ENSG00000019582,CD74,6.227600272162186,-2.0758316650885353,3.252455030943703e-17,26.27184323279193,2.0758316650885353,3.2524550309436104e-17
ENSG00000163131,CTSS,0.2859767589561531,-2.3999189175153295,5.276516234430656e-17,1.5224743034980868,2.3999189175153295,5.276516234430656e-17
ENSG00000125347,IRF1,0.36507671356104654,-2.121600584244781,6.742585495528929e-17,1.5990977367157149,2.121600584244781,6.742585495528929e-17
ENSG00000026025,VIM,5.214512392030281,-1.8909003249810494,7.553906271865807e-17,19.352414067878307,1.8909003249810494,7.55390627186731e-17
ENSG00000130635,COL5A1,1.8010451202344964,-1.9236051217723746,9.277710198113948e-17,6.8428057316959965,1.9236051217723746,9.277710198113948e-17
ENSG00000134802,SLC43A3,0.3985420789708091,-1.97796032160919,1.01429507099632e-16,1.5791090150067684,1.97796032160919,1.01429507099632e-16
ENSG00000163430,FSTL1,0.44417666816594,-2.19768493360787,1.1776058029072119e-16,2.0488439751670096,2.19768493360787,1.1776058029072119e-16
ENSG00000115461,IGFBP5,0.11864993190734012,-2.8747318333197436,1.4505671180804608e-16,0.8894981160481163,2.8747318333197436,1.4505671180804608e-16
ENSG00000087245,MMP2,0.9583263730977472,-2.188733763307472,1.5953248397563293e-16,4.380861507877427,2.188733763307472,1.5953248397563293e-16
ENSG00000166147,FBN1,0.38333054923909887,-2.420335509197649,1.6073220050637235e-16,2.065501243257798,2.420335509197649,1.6073220050637235e-16
ENSG00000138755,CXCL9,0.1460306854244186,-3.358211237047933,1.8291857890417806e-16,1.5258057571162444,3.358211237047933,1.8291857890417806e-16
ENSG00000141753,IGFBP4,1.1743300952880331,-2.160089824669388,2.4026779802549546e-16,5.26036526307107,2.160089824669388,2.4026779802549546e-16
ENSG00000142227,EMP3,0.4015843849171512,-2.0752883022481434,2.904623054924394e-16,1.7023727988786046,2.0752883022481434,2.904623054924394e-16
ENSG00000182871,COL18A1,1.9805411710686776,-1.8138883104490642,3.435807393653734e-16,6.972732422804148,1.8138883104490642,3.435807393653734e-16
ENSG00000133110,POSTN,0.5080650930391231,-2.2539531532546153,3.5808333077357247e-16,2.435292594873307,2.2539531532546153,3.5808333077357247e-16
ENSG00000149257,SERPINH1,1.6519721288637357,-1.6824486051512255,4.794737415273871e-16,5.310337067343436,1.6824486051512255,4.794737415273871e-16
ENSG00000196628,TCF4,0.2525113935463905,-2.0328740638622,4.889337961407128e-16,1.0427449824833723,2.0328740638622,4.889337961407128e-16
ENSG00000116132,PRRX1,0.6784342260342782,-2.116006109992793,5.749419905356968e-16,2.951667905687757,2.116006109992793,5.749419905356968e-16
ENSG00000180447,GAS1,1.396418429371003,-1.6912856922238122,5.936316376548749e-16,4.517451106221894,1.6912856922238122,5.936316376548749e-16
ENSG00000106624,AEBP1,1.0830609168977714,-1.903455906170482,7.27667848546631e-16,4.061041960534284,1.903455906170482,7.27667848546631e-16
ENSG00000154856,APCDD1,2.4277601451809594,-1.6634447273220356,8.433416616057909e-16,7.698989311562535,1.6634447273220356,8.433416616057909e-16
ENSG00000187498,COL4A1,2.4855639581614586,-1.9757233484589167,8.476105001807002e-16,9.787810730147438,1.9757233484589167,8.476105001807002e-16
ENSG00000069424,KCNAB2,0.08214226055123547,-2.617836564583356,1.2385557881675855e-15,0.5197067644326073,2.617836564583356,1.2385557881675855e-15
ENSG00000100968,NFATC4,0.1338614616390504,-2.400268873864138,1.294232444757836e-15,0.7195939815220717,2.400268873864138,1.294232444757836e-15
ENSG00000134871,COL4A2,3.1427020425713423,-1.8537976104621368,1.302165440412912e-15,11.370251198772364,1.8537976104621368,1.302165440413097e-15
ENSG00000204262,COL5A2,0.7636187925318557,-2.0556659287354426,1.4667629344092641e-15,3.1848696589587986,2.0556659287354426,1.4667629344092641e-15
ENSG00000113721,PDGFRB,0.6358419427854894,-1.9804747100689424,1.589047120850337e-15,2.518578935327251,1.9804747100689424,1.589047120850337e-15
ENSG00000163453,IGFBP7,2.6559330911566135,-1.6994877591020296,1.680265820089488e-15,8.63512777826486,1.6994877591020296,1.680265820089488e-15
ENSG00000152492,CCDC50,1.3142761688197675,-1.6976529781122909,1.7803034612197895e-15,4.270923538478222,1.6976529781122909,1.7803034612197895e-15
ENSG00000182492,BGN,0.8488033590294332,-2.026427283082875,2.0617652939943357e-15,3.4680432165022066,2.026427283082875,2.0617652939943357e-15
ENSG00000159674,SPON2,0.6753919200879361,-2.13863501274829,2.1070899315077365e-15,2.984982441869334,2.13863501274829,2.1070899315077365e-15
ENSG00000106333,PCOLCE,0.3285690422049419,-2.3281706976344942,3.0104675776436924e-15,1.6623953554607118,2.3281706976344942,3.0104675776436924e-15
ENSG00000149131,SERPING1,0.9066071720099322,-1.8867086411903855,3.4136323670638745e-15,3.3614367007211587,1.8867086411903855,3.4136323670638745e-15
ENSG00000051523,CYBA,0.724068815229409,-1.9962328383674492,3.5292291899432818e-15,2.898364647797233,1.9962328383674492,3.5292291899432818e-15
ENSG00000145506,NKD2,0.5871650476440166,-1.9900895141995028,4.1709348654044025e-15,2.342011893564891,1.9900895141995028,4.1709348654044025e-15
ENSG00000277586,NEFL,0.6632226963025679,-1.9084527756624317,4.494450322058102e-15,2.4985902136183045,1.9084527756624317,4.494450322058102e-15
ENSG00000173918,C1QTNF1,0.21296141624394382,-2.1457305449203394,5.180950537781102e-15,0.9527957347931134,2.1457305449203394,5.180950537781102e-15
ENSG00000108679,LGALS3BP,3.626428688039729,-1.6127980121643537,6.546150779438397e-15,11.100403455701587,1.6127980121643537,6.546150779435978e-15
ENSG00000171310,CHST11,0.3985420789708091,-1.928526961804688,7.075483639195416e-15,1.5258057571162444,1.928526961804688,7.075483639195416e-15
ENSG00000204264,PSMB8,2.0353026781028345,-1.5587371338365401,9.731641902421425e-15,6.003279419920246,1.5587371338365401,9.731641902421425e-15
ENSG00000157227,MMP14,2.8901906490249516,-1.57210113500677,1.0735075615115236e-14,8.601813242083283,1.57210113500677,1.0735075615115616e-14
ENSG00000114270,COL7A1,5.549166046127907,-1.5284111999702956,1.2915585852376391e-14,16.01762899610241,1.5284111999702956,1.2915585852376391e-14
ENSG00000004399,PLXND1,0.32552673625859985,-1.9455388439168126,1.4187619438176644e-14,1.2626209212817832,1.9455388439168126,1.4187619438176644e-14
ENSG00000125869,LAMP5,0.24946908760004846,-2.1218535206482247,1.4256024913279378e-14,1.0960482403738963,2.1218535206482247,1.4256024913279378e-14
ENSG00000173372,C1QA,0.334653654097626,-2.3276767174749224,1.5729475573820978e-14,1.6923784380241316,2.3276767174749224,1.5729475573820978e-14
ENSG00000130508,PXDN,0.23729986381468024,-2.1974773963794476,1.5729475573820978e-14,1.099379693992054,2.1974773963794476,1.5729475573820978e-14
ENSG00000197457,STMN3,0.33161134815128396,-2.0216363661961694,1.657530285309881e-14,1.3559016225901999,2.0216363661961694,1.657530285309881e-14
ENSG00000124225,PMEPA1,0.3954997730244671,-1.9268704712979419,1.765289467340021e-14,1.5124799426436135,1.9268704712979419,1.765289467340021e-14
ENSG00000184357,HIST1H1B,3.246140444746972,-1.5914752457855064,1.8525427585858987e-14,9.791142183765595,1.5914752457855064,1.8525427585861095e-14
