FeatureID,FeatureName,Cluster 1 Average,Cluster 1 Log2 Fold Change,Cluster 1 P-Value,Cluster 2 Average,Cluster 2 Log2 Fold Change,Cluster 2 P-Value
ENSG00000169035,KLK7,0.29472851190283933,3.691943122983157,1.1341316605096844e-12,0.02198534310459692,-3.691943122983157,1.1341316605096844e-12
ENSG00000140519,RHCG,0.2424981427048678,2.3502788100345327,2.1973101163205357e-12,0.047111449509850536,-2.3502788100345327,2.1973101163205357e-12
ENSG00000185479,KRT6B,1.2796440453503024,1.2085874893211648,2.689130496992082e-12,0.5527743409155796,-1.2085874893211648,2.689130496992082e-12
ENSG00000136943,CTSV,0.11938370102393492,3.8738407660915457,4.263948568239018e-12,0.007328447701532306,-3.8738407660915457,4.263948568239018e-12
ENSG00000092295,TGM1,0.1753448108789044,2.8294466467330923,5.3054735698083415e-12,0.02407918530503472,-2.8294466467330923,5.3054735698083415e-12
ENSG00000163216,SPRR2D,0.2313059207338739,3.3472949515957118,1.7261364879514788e-11,0.02198534310459692,-3.3472949515957118,1.7261364879514788e-11
ENSG00000235942,LCE6A,0.10072999773894509,5.6368015687906965,3.3340530376150496e-11,0.0010469211002189008,-5.6368015687906965,3.3340530376150496e-11
ENSG00000197915,HRNR,0.13803740430892475,5.492411659455522,3.9776263669935806e-11,0.0020938422004378016,-5.492411659455522,3.9776263669935806e-11
ENSG00000170423,KRT78,0.09326851642494915,4.5298863648741845,4.549248649982325e-11,0.0031407633006567026,-4.5298863648741845,4.549248649982325e-11
ENSG00000213022,KLK9,0.09326851642494915,4.5298863648741845,4.549248649982325e-11,0.0031407633006567026,-4.5298863648741845,4.549248649982325e-11
ENSG00000197948,FCHSD1,0.10446073839594305,4.687427641860665,5.587814890507622e-11,0.0031407633006567026,-4.687427641860665,5.587814890507622e-11
ENSG00000179477,ALOX12B,0.12684518233793085,3.258289945536966,1.4129527436973179e-10,0.01256305320262681,-3.258289945536966,1.4129527436973179e-10
ENSG00000204421,LY6G6C,0.11192221970993899,3.6137179556776555,1.4249707749473627e-10,0.008375368801751206,-3.6137179556776555,1.4249707749473627e-10
ENSG00000187180,LCE2C,0.11938370102393492,4.5519126712041835,4.4621409644782327e-10,0.004187684400875603,-4.5519126712041835,4.4621409644782327e-10
ENSG00000185966,LCE3E,0.06715333182596339,6.077374160176678,6.202905334194652e-10,0,-6.077374160176678,6.202905334194652e-10
ENSG00000241794,SPRR2A,0.13803740430892475,3.492411659455522,9.89547010703076e-10,0.01151613210240791,-3.492411659455522,9.89547010703076e-10
ENSG00000163993,S100P,0.14176814496592272,2.792920770707978,1.146382795151611e-09,0.019891500904159115,-2.792920770707978,1.146382795151611e-09
ENSG00000175121,WFDC5,0.10819147905294102,3.4144091474542484,1.3609854133812493e-09,0.009422289901970108,-3.4144091474542484,1.3609854133812493e-09
ENSG00000084110,HAL,0.1641525889079105,4.999371648175405,1.6518774151336607e-09,0.004187684400875603,-4.999371648175405,1.6518774151336607e-09
ENSG00000205420,KRT6A,2.764478826835493,1.0027782496186541,1.8433165470881397e-09,1.3767012467878545,-1.0027782496186541,1.8433165470881397e-09
ENSG00000181458,TMEM45A,0.3991892502987824,1.5509111473591104,2.0601994940186957e-09,0.13609974302845712,-1.5509111473591104,2.0601994940186957e-09
ENSG00000184702,SEPTIN5,0.09326851642494915,3.72253144281658,3.742480083338805e-09,0.006281526601313405,-3.72253144281658,3.742480083338805e-09
ENSG00000160862,AZGP1,0.24995962401886374,3.829446646733092,1.336773705207269e-08,0.016750737603502413,-3.829446646733092,1.336773705207269e-08
ENSG00000131037,EPS8L1,0.11192221970993899,4.461714862232605,1.382191905574254e-08,0.004187684400875603,-4.461714862232605,1.382191905574254e-08
ENSG00000170465,KRT6C,0.555880357892697,1.2834782776277995,1.8076658252858953e-08,0.22822879984772038,-1.2834782776277995,1.8076658252858953e-08
ENSG00000183760,ACP7,0.06342259116896543,5.999371648175405,1.982419935862012e-08,0,-5.999371648175405,1.982419935862012e-08
ENSG00000143882,ATP6V1C2,0.07461481313995932,4.221764069511853,2.35248178242492e-08,0.0031407633006567026,-4.221764069511853,2.35248178242492e-08
ENSG00000204538,PSORS1C2,0.07088407248296136,4.1513747416204545,8.530808782976436e-08,0.0031407633006567026,-4.1513747416204545,8.530808782976436e-08
ENSG00000129521,EGLN3,0.11565296036693695,2.7419838054827523,9.507473153707438e-08,0.016750737603502413,-2.7419838054827523,9.507473153707371e-08
ENSG00000128422,KRT17,1.6788332956490848,0.9066496602152131,1.4042798010947692e-07,0.8940706195869413,-0.9066496602152131,1.4042798010947692e-07
ENSG00000167755,KLK6,0.18280629219290034,2.829446646733092,2.2362898499183889e-07,0.02512610640525362,-2.829446646733092,2.2362898499183889e-07
ENSG00000091428,RAPGEF4,0.07088407248296136,4.566412240899298,2.5948467670393204e-07,0.0020938422004378016,-4.566412240899298,2.5948467670393204e-07
ENSG00000129451,KLK10,0.24995962401886374,2.962713177596556,2.971114570047906e-07,0.03140763300656703,-2.962713177596556,2.971114570047906e-07
ENSG00000197191,CYSRT1,0.05596110985496949,4.829446646733093,4.353001265830235e-07,0.0010469211002189008,-4.829446646733093,4.353001265830235e-07
ENSG00000151117,TMEM86A,0.06342259116896543,3.999371648175405,1.013174730706688e-06,0.0031407633006567026,-3.999371648175405,1.013174730706688e-06
ENSG00000088002,SULT2B1,0.11565296036693695,2.4371292239543316,1.4893076459691367e-06,0.020938422004378017,-2.4371292239543316,1.4893076459691367e-06
ENSG00000165795,NDRG2,0.09326851642494915,2.829446646733092,1.5367342375162147e-06,0.01256305320262681,-2.829446646733092,1.5367342375162147e-06
ENSG00000203786,KPRP,0.08207629445395526,3.0310805079027427,2.629456820467994e-06,0.009422289901970108,-3.0310805079027427,2.629456820467994e-06
ENSG00000066322,ELOVL1,0.12311444168093288,2.2730532982087066,2.71429992996246e-06,0.02512610640525362,-2.2730532982087066,2.71429992996246e-06
ENSG00000057657,PRDM1,0.04849962854097356,4.6368015687906965,6.42012864429251e-06,0.0010469211002189008,-4.6368015687906965,6.42012864429251e-06
ENSG00000167767,KRT80,0.2872670305888434,1.514936023408213,7.061225353788388e-06,0.10050442562101448,-1.514936023408213,7.061225353788388e-06
ENSG00000134765,DSC1,0.15296036693691661,1.8998359746244904,8.526313013823895e-06,0.04082992290853713,-1.8998359746244904,8.526313013823895e-06
ENSG00000100292,HMOX1,0.07088407248296136,3.151374741620455,1.0138203004772702e-05,0.007328447701532306,-3.151374741620455,1.0138203004772702e-05
ENSG00000168259,DNAJC7,0.10446073839594305,2.365499546973302,1.1006463083703336e-05,0.019891500904159115,-2.365499546973302,1.1006463083703336e-05
ENSG00000124466,LYPD3,0.4551503601537519,1.1209094608934032,1.233274784607579e-05,0.20938422004378018,-1.1209094608934032,1.233274784607579e-05
ENSG00000163218,PGLYRP4,0.044768887883975594,4.5298863648741845,2.3406215151362623e-05,0.0010469211002189008,-4.5298863648741845,2.3406215151362623e-05
ENSG00000136688,IL36G,0.09326851642494915,2.4424235236238445,2.547414519223544e-05,0.016750737603502413,-2.4424235236238445,2.547414519223544e-05
ENSG00000171954,CYP4F22,0.08207629445395526,2.6525688846490127,2.8672212207070478e-05,0.01256305320262681,-2.6525688846490127,2.8672212207070478e-05
ENSG00000197892,KIF13B,0.04849962854097356,4.05183906806954,3.313073727626086e-05,0.0020938422004378016,-4.05183906806954,3.313073727626091e-05
ENSG00000168703,WFDC12,0.13803740430892475,4.492411659455522,3.5295281160303976e-05,0.005234605501094504,-4.492411659455522,3.5295281160303976e-05
ENSG00000196542,SPTSSB,0.05596110985496949,3.50751855184573,3.803369807260565e-05,0.004187684400875603,-3.50751855184573,3.803369807260565e-05
ENSG00000170426,SDR9C7,0.09326851642494915,3.9449238641530284,3.803369807260565e-05,0.005234605501094504,-3.9449238641530284,3.803369807260565e-05
ENSG00000007129,CEACAM21,0.11938370102393492,6.873840766091545,3.803369807260565e-05,0,-6.873840766091545,3.803369807260565e-05
ENSG00000108179,PPIF,0.13057592299492882,1.9549775288169515,4.3982222282956114e-05,0.033501475207004826,-1.9549775288169515,4.3982222282956114e-05
ENSG00000166634,SERPINB12,0.10819147905294102,3.566412240899299,5.974424544615894e-05,0.008375368801751206,-3.566412240899299,5.974424544615894e-05
ENSG00000180667,YOD1,0.06715333182596339,2.907449158734366,6.822362078715946e-05,0.008375368801751206,-2.907449158734366,6.822362078715958e-05
ENSG00000118402,ELOVL4,0.08580703511095322,2.4144091474542484,7.9160663916931e-05,0.015703816503283514,-2.4144091474542484,7.9160663916931e-05
ENSG00000165799,RNASE7,0.06342259116896543,2.999371648175405,8.19832422920799e-05,0.007328447701532306,-2.999371648175405,8.19832422920799e-05
ENSG00000178585,CTNNBIP1,0.20519073613488814,1.4469770099106793,0.00011114333902066087,0.07537831921576087,-1.4469770099106793,0.00011114333902066087
ENSG00000211897,IGHG3,0.05596110985496949,3.2444841460119367,0.00011114333902066087,0.005234605501094504,-3.2444841460119367,0.00011114333902066087
ENSG00000136695,IL36RN,0.13430666365192678,3.7169719174746794,0.000113155533961386,0.009422289901970108,-3.7169719174746794,0.000113155533961386
ENSG00000198854,C1orf68,0.05223036919797153,3.414409147454248,0.00011857476517576285,0.004187684400875603,-3.414409147454248,0.00011857476517576285
ENSG00000157368,IL34,0.04849962854097356,3.6368015687906965,0.00011918184165387565,0.0031407633006567026,-3.6368015687906965,0.00011918184165387565
ENSG00000164520,RAET1E,0.033576665912981696,5.1513747416204545,0.00015308668285574415,0,-5.1513747416204545,0.00015308668285574415
ENSG00000101577,LPIN2,0.033576665912981696,5.1513747416204545,0.00015308668285574415,0,-5.1513747416204545,0.00015308668285574415
ENSG00000203618,GP1BB,0.033576665912981696,5.1513747416204545,0.00015308668285574415,0,-5.1513747416204545,0.00015308668285574415
ENSG00000175984,DENND2C,0.06342259116896543,2.8294466467330928,0.00018150071836153705,0.008375368801751206,-2.8294466467330928,0.00018150071836153705
ENSG00000167757,KLK11,0.13803740430892475,3.077374160176678,0.0002059552664192363,0.015703816503283514,-3.077374160176678,0.0002059552664192363
ENSG00000107562,CXCL12,0.05969185051196746,2.916909487983432,0.00022235702939871313,0.007328447701532306,-2.916909487983432,0.00022235702939871313
ENSG00000211895,IGHA1,0.07088407248296136,2.6919431229831576,0.00023169065549656157,0.010469211002189008,-2.6919431229831576,0.00023169065549656157
ENSG00000168350,DEGS2,0.07834555379695729,2.381987669761871,0.00024168289793341134,0.014656895403064613,-2.381987669761871,0.00024168289793341134
ENSG00000101773,RBBP8,0.12684518233793085,4.373767162956902,0.000246555700560808,0.005234605501094504,-4.373767162956902,0.000246555700560808
ENSG00000211445,GPX3,0.09699925708194712,2.060772192839548,0.00025559368489340634,0.02303226420481582,-2.060772192839548,0.00025559368489340634
ENSG00000175416,CLTB,0.21265221744888407,1.3298756372425808,0.00032975624267980144,0.08480060911773098,-1.3298756372425808,0.00032975624267980144
ENSG00000122642,FKBP9,0.044768887883975594,3.5298863648741845,0.0003629470860434398,0.0031407633006567026,-3.5298863648741845,0.0003629470860434398
ENSG00000136155,SCEL,0.044768887883975594,3.5298863648741845,0.0003629470860434398,0.0031407633006567026,-3.5298863648741845,0.0003629470860434398
ENSG00000166396,SERPINB7,0.11565296036693695,3.370015028095795,0.0003705124674619117,0.010469211002189008,-3.370015028095795,0.0003705124674619117
ENSG00000197641,SERPINB13,0.08580703511095322,2.1664816340106623,0.00038443164276654503,0.018844579803940217,-2.1664816340106623,0.00038443164276654503
ENSG00000183696,UPP1,0.07834555379695729,2.2888782653703896,0.0004105053005222251,0.015703816503283514,-2.2888782653703896,0.0004105053005222251
ENSG00000182400,TRAPPC6B,0.07834555379695729,2.2888782653703896,0.0004105053005222251,0.015703816503283514,-2.2888782653703896,0.0004105053005222251
ENSG00000186844,LCE1A,0.07834555379695729,3.1189532639280775,0.0005481995536175737,0.008375368801751206,-3.1189532639280775,0.0005481995536175737
ENSG00000143412,ANXA9,0.02984592525598373,4.999371648175405,0.0005634755353018144,0,-4.999371648175405,0.0005634755353018144
ENSG00000122042,UBL3,0.02984592525598373,4.999371648175405,0.0005634755353018144,0,-4.999371648175405,0.0005634755353018144
ENSG00000136156,ITM2B,0.21265221744888407,1.295110219081904,0.0005909901986645922,0.08689445131816877,-1.295110219081904,0.0005909901986645922
ENSG00000165474,GJB2,0.5260344326367132,0.8759059578257523,0.000626612510374207,0.2868563814599788,-0.8759059578257523,0.000626612510374207
ENSG00000124429,POF1B,0.05969185051196746,3.331946987262276,0.0007220489834680769,0.005234605501094504,-3.331946987262276,0.0007220489834680769
ENSG00000109846,CRYAB,0.11192221970993899,1.7392488377615143,0.0008688163611113794,0.033501475207004826,-1.7392488377615143,0.0008688163611113732
ENSG00000186806,VSIG10L,0.033576665912981696,4.1513747416204545,0.0009553907366617451,0.0010469211002189008,-4.1513747416204545,0.0009553907366617451
ENSG00000104765,BNIP3L,0.11565296036693695,1.7419838054827523,0.0009753540086002476,0.03454839630722373,-1.7419838054827523,0.0009753540086002476
ENSG00000173801,JUP,0.6155722084046644,0.9283616728057795,0.0010334134941289812,0.32349861996764034,-0.9283616728057795,0.0010334134941289812
ENSG00000188373,C10orf99,0.03730740656997966,3.703915764649233,0.0010774105210680292,0.0020938422004378016,-3.703915764649233,0.001077410521068031
ENSG00000166920,C15orf48,0.04103814722697763,3.414409147454249,0.0010774105210680292,0.0031407633006567026,-3.414409147454249,0.001077410521068031
ENSG00000130475,FCHO1,0.03730740656997966,3.703915764649233,0.0010774105210680292,0.0020938422004378016,-3.703915764649233,0.001077410521068031
ENSG00000197608,ZNF841,0.03730740656997966,3.703915764649233,0.0010774105210680292,0.0020938422004378016,-3.703915764649233,0.001077410521068031
ENSG00000078618,NRDC,0.10446073839594305,1.780537046252146,0.0011235961464708087,0.030360711906348124,-1.780537046252146,0.0011235961464708087
ENSG00000112378,PERP,1.2871055266642983,0.6567445606202063,0.0012830668820968275,0.8155515370705237,-0.6567445606202063,0.0012830668820968275
ENSG00000159871,LYPD5,0.04849962854097356,3.0518390680695404,0.0013088623795826171,0.005234605501094504,-3.0518390680695404,0.0013088623795826171
ENSG00000105664,COMP,0.033576665912981696,4.1513747416204545,0.0013465002459980278,0.0010469211002189008,-4.1513747416204545,0.0013465002459980278
ENSG00000137193,PIM1,0.13430666365192678,1.7169719174746794,0.0014568774565784984,0.04082992290853713,-1.7169719174746794,0.0014568774565784984
ENSG00000160213,CSTB,0.23503666139087187,1.1429461195498738,0.001657349999077615,0.10678595222232788,-1.1429461195498738,0.001657349999077615
ENSG00000108828,VAT1,0.06715333182596339,2.2700192381190734,0.0016635694301249844,0.01360997430284571,-2.2700192381190734,0.0016635694301249844
ENSG00000014257,ACPP,0.04849962854097356,2.829446646733092,0.001903752918499324,0.006281526601313405,-2.829446646733092,0.001903752918499324
ENSG00000124107,SLPI,0.2424981427048678,3.1189532639280775,0.0019264152544641614,0.02721994860569142,-3.1189532639280775,0.0019264152544641614
ENSG00000094963,FMO2,0.026115184598985763,4.829446646733093,0.0020526510251313176,0,-4.829446646733093,0.0020526510251313176
ENSG00000136153,LMO7,0.026115184598985763,4.829446646733093,0.0020526510251313176,0,-4.829446646733093,0.0020526510251313176
ENSG00000114650,SCAP,0.06342259116896543,2.2989319300343123,0.00223798742480616,0.01256305320262681,-2.2989319300343123,0.00223798742480616
ENSG00000132698,RAB25,0.20519073613488814,1.1773699501533992,0.0023901369385077287,0.09108213571904437,-1.1773699501533992,0.0023901369385077287
ENSG00000064601,CTSA,0.08580703511095322,2.0220917246754877,0.0025050597968101327,0.020938422004378017,-2.0220917246754877,0.0025050597968101327
ENSG00000144452,ABCA12,0.12684518233793085,1.9143355443196053,0.0026394482243753963,0.033501475207004826,-1.9143355443196053,0.0026394482243753963
ENSG00000196407,THEM5,0.04103814722697763,3.092481052566886,0.002734301503062384,0.004187684400875603,-3.092481052566886,0.002734301503062389
ENSG00000172183,ISG20,0.04103814722697763,3.092481052566886,0.002734301503062384,0.004187684400875603,-3.092481052566886,0.002734301503062389
ENSG00000101558,VAPA,0.14176814496592272,2.4709926758206153,0.002734301503062384,0.02512610640525362,-2.4709926758206153,0.002734301503062389
ENSG00000182218,HHIPL1,0.04103814722697763,5.414409147454249,0.002755823935826485,0,-5.414409147454249,0.002755823935826485
ENSG00000104892,KLC3,0.11938370102393492,2.966950170483027,0.0030205909027434374,0.014656895403064613,-2.966950170483027,0.0030205909027434374
ENSG00000197872,FAM49A,0.02984592525598373,3.999371648175405,0.0030467206415453313,0.0010469211002189008,-3.999371648175405,0.0030467206415453313
ENSG00000170522,ELOVL6,0.02984592525598373,3.999371648175405,0.0030467206415453313,0.0010469211002189008,-3.999371648175405,0.0030467206415453313
ENSG00000149809,TM7SF2,0.05223036919797153,2.7363372423416106,0.0031164622211493323,0.007328447701532306,-2.7363372423416106,0.0031164622211493323
ENSG00000178363,CALML3,0.7349559094285993,0.7863779248412064,0.0031230892241527705,0.42609688778909266,-0.7863779248412064,0.0031230892241527705
ENSG00000172382,PRSS27,0.05223036919797153,2.7363372423416106,0.0031230892241527705,0.007328447701532306,-2.7363372423416106,0.0031230892241527705
ENSG00000118137,APOA1,0.033576665912981696,3.5664122408992984,0.003244070719042606,0.0020938422004378016,-3.5664122408992984,0.003244070719042606
ENSG00000183018,SPNS2,0.033576665912981696,3.5664122408992984,0.003244070719042606,0.0020938422004378016,-3.5664122408992984,0.003244070719042606
ENSG00000156463,SH3RF2,0.11938370102393492,1.6643874004625956,0.003530021152761449,0.03768915960788043,-1.6643874004625956,0.003530021152761449
ENSG00000162980,ARL5A,0.04849962854097356,2.6368015687906965,0.003633692001501373,0.007328447701532306,-2.6368015687906965,0.0036336920015013793
ENSG00000065548,ZC3H15,0.04849962854097356,2.6368015687906965,0.003633692001501373,0.007328447701532306,-2.6368015687906965,0.0036336920015013793
ENSG00000143797,MBOAT2,0.11192221970993899,2.6961801158696277,0.004838095328858176,0.016750737603502413,-2.6961801158696277,0.004838095328858176
ENSG00000151715,TMEM45B,0.05969185051196746,2.2164697698423392,0.004893651942656129,0.01256305320262681,-2.2164697698423392,0.0048936519426561464
ENSG00000214736,TOMM6,0.08953777576795119,3.6659479144502125,0.005440280152414425,0.006281526601313405,-3.6659479144502125,0.005440280152414425
ENSG00000088726,TMEM40,0.05596110985496949,2.3700150280957955,0.005862228264793876,0.010469211002189008,-2.3700150280957955,0.005862228264793876
ENSG00000119125,GDA,0.04103814722697763,2.8294466467330928,0.005975713497441488,0.005234605501094504,-2.8294466467330928,0.005975713497441488
ENSG00000184363,PKP3,0.23876740204786984,1.0189244455968054,0.006097161315516552,0.1183020843247358,-1.0189244455968054,0.006097161315516552
ENSG00000120129,DUSP1,0.044768887883975594,2.72253144281658,0.006499241028824905,0.006281526601313405,-2.72253144281658,0.006499241028824905
ENSG00000074964,ARHGEF10L,0.06715333182596339,1.989911318926338,0.006537980914498279,0.016750737603502413,-1.989911318926338,0.006537980914498279
ENSG00000128510,CPA4,0.05596110985496949,2.2444841460119367,0.006537980914498279,0.01151613210240791,-2.2444841460119367,0.006537980914498279
ENSG00000164120,HPGD,0.04849962854097356,2.6368015687906965,0.006766675773741487,0.007328447701532306,-2.6368015687906965,0.006766675773741487
ENSG00000196805,SPRR2B,0.022384443941987797,4.6368015687906965,0.006859787405735065,0,-4.6368015687906965,0.006859787405735065
ENSG00000115488,NEU2,0.022384443941987797,4.6368015687906965,0.006859787405735065,0,-4.6368015687906965,0.006859787405735065
ENSG00000181652,ATG9B,0.022384443941987797,4.6368015687906965,0.006859787405735065,0,-4.6368015687906965,0.006859787405735065
ENSG00000161798,AQP5,0.022384443941987797,4.6368015687906965,0.006859787405735065,0,-4.6368015687906965,0.006859787405735065
ENSG00000168447,SCNN1B,0.022384443941987797,4.6368015687906965,0.006859787405735065,0,-4.6368015687906965,0.006859787405735065
ENSG00000099821,POLRMT,0.022384443941987797,4.6368015687906965,0.006859787405735065,0,-4.6368015687906965,0.006859787405735065
ENSG00000268104,SLC6A14,0.022384443941987797,4.6368015687906965,0.006859787405735065,0,-4.6368015687906965,0.006859787405735065
ENSG00000143162,CREG1,0.10072999773894509,1.5493387275403565,0.007014395484487732,0.03454839630722373,-1.5493387275403565,0.007014395484487732
ENSG00000203837,PNLIPRP3,0.03730740656997966,2.9669501704830266,0.007086013264526172,0.004187684400875603,-2.9669501704830266,0.007086013264526172
ENSG00000088386,SLC15A1,0.033576665912981696,3.5664122408992984,0.007343213181391901,0.0020938422004378016,-3.5664122408992984,0.007343213181391901
ENSG00000196743,GM2A,0.10819147905294102,1.488409728898025,0.007632457062811834,0.038736080708099335,-1.488409728898025,0.007632457062811834
ENSG00000100170,SLC5A1,0.033576665912981696,3.1513747416204545,0.008442493433191674,0.0031407633006567026,-3.1513747416204545,0.00844249343319169
ENSG00000107165,TYRP1,0.05223036919797153,2.2769056237043133,0.008477172983038597,0.010469211002189008,-2.2769056237043133,0.008477172983038597
ENSG00000140479,PCSK6,0.05223036919797153,2.2769056237043133,0.008477172983038597,0.010469211002189008,-2.2769056237043133,0.008477172983038597
ENSG00000062282,DGAT2,0.044768887883975594,2.5298863648741845,0.00863420103888611,0.007328447701532306,-2.5298863648741845,0.00863420103888611
ENSG00000100596,SPTLC2,0.07834555379695729,2.381987669761871,0.008759488732974458,0.014656895403064613,-2.381987669761871,0.008759488732974458
ENSG00000052344,PRSS8,0.08207629445395526,1.7091524130153801,0.008759488732974458,0.02512610640525362,-1.7091524130153801,0.008759488732974458
ENSG00000130762,ARHGEF16,0.026115184598985763,3.8294466467330928,0.008928101050868179,0.0010469211002189008,-3.8294466467330928,0.008928101050868179
ENSG00000135945,REV1,0.026115184598985763,3.8294466467330928,0.008928101050868179,0.0010469211002189008,-3.8294466467330928,0.008928101050868179
